customer_id;first_name;last_name;phone;email;street;city;state;zip_code
961;Iva;Wilcox; (907) 711-5644;iva.wilcox@aol.com;452 South Mayflower Drive ;Kingston;NY;12401
962;Maple;Griffin; (234) 094-3901;maple.griffin@gmail.com;20 Glendale Drive ;Copperas Cove;TX;76522
963;Anisha;Lang; (438) 755-3774;anisha.lang@aol.com;265 Peachtree St. ;Rome;NY;13440
964;Brent;Calderon; (763) 481-3725;brent.calderon@aol.com;3 Thomas St. ;Corpus Christi;TX;78418
965;Margit;Osborn; (236) 677-9281;margit.osborn@yahoo.com;909 Gulf Drive ;Plainview;NY;11803
966;Novella;Patel; (709) 897-9254;novella.patel@gmail.com;500 Livingston Street ;Glen Cove;NY;11542
967;Laurette;Hebert; (302) 456-6382;laurette.hebert@msn.com;18 South Constitution Court ;Canandaigua;NY;14424
968;Jonna;Brown; (308) 704-1243;jonna.brown@aol.com;1 Spring Drive ;Mahopac;NY;10541
969;Jennell;Solis; (225) 775-8957;jennell.solis@hotmail.com;194 2nd Rd. ;Rochester;NY;14606
970;Ruth;Horton; (424) 728-7490;ruth.horton@gmail.com;488 Mulberry Ave. ;Hollis;NY;11423
971;Samual;Warner; (912) 048-5369;samual.warner@gmail.com;8735 Thatcher Dr. ;Brentwood;NY;11717
972;Damian;Mills; (249) 299-1256;damian.mills@yahoo.com;7747 Elm Dr. ;Long Beach;NY;11561
973;Margaretta;Clayton; (548) 247-1524;margaretta.clayton@yahoo.com;524 San Pablo Ave. ;Ridgecrest;CA;93555
974;Marcell;Barrett; (628) 581-0969;marcell.barrett@gmail.com;266 Elm Drive ;Astoria;NY;11102
975;Annis;Sanchez; (249) 835-6753;annis.sanchez@aol.com;4 Edgewater Road ;Los Angeles;CA;90008
976;Ayanna;Cherry; (820) 612-4420;ayanna.cherry@yahoo.com;8829 Galvin Rd. ;Smithtown;NY;11787
977;Barton;Cox; (403) 802-2289;barton.cox@yahoo.com;8220 Creekside Street ;Amityville;NY;11701
978;Diana;Reyes; (347) 878-2429;diana.reyes@msn.com;7415 Annadale St. ;Bronx;NY;10451
979;Ingeborg;Ellison; (512) 697-9925;ingeborg.ellison@yahoo.com;360 Trusel St. ;Ithaca;NY;14850
980;Carter;Booth; (307) 964-7543;carter.booth@msn.com;82 Beech Drive ;Port Chester;NY;10573
981;Christel;Cardenas; (681) 074-8116;christel.cardenas@aol.com;428 S. Swanson Drive ;Long Beach;NY;11561
982;Orval;Hunter; (816) 191-9028;orval.hunter@aol.com;35 Wagon Drive ;San Angelo;TX;76901
983;Marguerite;Berger; (640) 551-3686;marguerite.berger@aol.com;875 Arch Lane ;Fullerton;CA;92831
984;Ivette;Warren; (985) 862-6904;ivette.warren@gmail.com;8408 Thomas Street ;Franklin Square;NY;11010
985;Milagros;Weber; (640) 353-6705;milagros.weber@hotmail.com;7591 Glendale Ave. ;Harlingen;TX;78552
986;Marcel;Lindsay; (878) 145-8468;marcel.lindsay@hotmail.com;249 Peninsula St. ;Ossining;NY;10562
987;Louis;Powell; (226) 954-3245;louis.powell@aol.com;368 Sugar Rd. ;Staten Island;NY;10301
988;Vanda;Holmes; (250) 025-4003;vanda.holmes@aol.com;9835 Wild Rose Drive ;Syosset;NY;11791
989;Loreen;Byers; (671) 533-4329;loreen.byers@yahoo.com;83 S. Rockledge Circle ;South Ozone Park;NY;11420
990;Casimira;Chapman; (618) 732-5608;casimira.chapman@yahoo.com;67 Snake Hill St. ;Monroe;NY;10950
991;Brigida;Larson; (916) 059-7979;brigida.larson@hotmail.com;8789 Sycamore Lane ;Canyon Country;CA;91387
992;Chere;Alston; (706) 687-7099;chere.alston@gmail.com;16 Lower River Street ;Patchogue;NY;11772
993;Giovanna;Jefferson; (740) 710-4954;giovanna.jefferson@gmail.com;9394 Riverside St. ;Ridgecrest;CA;93555
994;Demarcus;Reese; (702) 190-4018;demarcus.reese@gmail.com;8087 Armstrong Dr. ;Yorktown Heights;NY;10598
995;Amina;Salazar; (816) 074-0355;amina.salazar@aol.com;944 Wellington Street ;Canandaigua;NY;14424
996;Serafina;Clemons; (602) 980-0155;serafina.clemons@gmail.com;851 Brown Ave. ;Shirley;NY;11967
997;Trinidad;Mcclain; (913) 260-9288;trinidad.mcclain@msn.com;98 Tunnel Drive ;Baldwin;NY;11510
998;Heather;Chaney; (541) 889-2196;heather.chaney@yahoo.com;4 Morris Dr. ;Jamestown;NY;14701
999;Latoya;Johns; (502) 901-4375;latoya.johns@hotmail.com;7914 W. Woodsman St. ;Ballston Spa;NY;12020
1000;Shiloh;Reeves; (919) 303-6285;shiloh.reeves@msn.com;818 Kirkland Lane ;West Babylon;NY;11704
1001;Lee;Roman; (949) 674-6745;lee.roman@gmail.com;4 Canal Ave. ;Brentwood;NY;11717
1002;Cami;Williamson; (435) 483-4662;cami.williamson@hotmail.com;9511A Windsor Drive ;Massapequa;NY;11758
1003;Sharell;Ross; (270) 343-0840;sharell.ross@msn.com;7830 Devonshire Ave. ;Vista;CA;92083
1004;Jerald;Blackwell; (737) 852-6527;jerald.blackwell@hotmail.com;8364 South Wakehurst Ave. ;East Elmhurst;NY;11369
1005;Ruthanne;Franco; (434) 481-9673;ruthanne.franco@yahoo.com;61 Applegate St. ;Astoria;NY;11102
1006;Marjory;Leonard; (463) 784-1601;marjory.leonard@msn.com;800 Greystone Lane ;Apple Valley;CA;92307
1007;Jimmy;Russell; (617) 987-7175;jimmy.russell@hotmail.com;33 Iroquois Ave. ;Howard Beach;NY;11414
1008;Berneice;Pollard; (417) 012-5007;berneice.pollard@hotmail.com;607 Bohemia Street ;Forney;TX;75126
1009;Deangelo;Cooley; (801) 317-3985;deangelo.cooley@aol.com;3 NE. Edgewood Rd. ;Rosedale;NY;11422
1010;Katia;Henry; (218) 521-8917;katia.henry@msn.com;69 E. Columbia Ave. ;Bethpage;NY;11714
1011;Sebrina;Gross; (616) 900-3386;sebrina.gross@yahoo.com;993 Glendale Drive ;Garland;TX;75043
1012;Josephine;Dale; (980) 219-5594;josephine.dale@aol.com;8214 West Drive ;Baldwinsville;NY;13027
1013;Alma;Peck; (731) 711-6849;alma.peck@aol.com;298 South Bay Meadows Drive ;Corona;NY;11368
1014;Ling;Newman; (857) 597-8906;ling.newman@msn.com;832 Spring Road ;South Richmond Hill;NY;11419
1015;Nichelle;Rosario; (940) 939-5054;nichelle.rosario@hotmail.com;709 Dunbar Ave. ;Garden City;NY;11530
1016;Shenna;Benton; (564) 310-1203;shenna.benton@msn.com;57 Shadow Brook Road ;New York;NY;10002
1017;Philip;Bryan; (504) 008-4614;philip.bryan@hotmail.com;914 Devonshire Court ;Oakland;CA;94603
1018;Carita;Salinas; (870) 295-3578;carita.salinas@yahoo.com;90 Griffin Street ;Maspeth;NY;11378
1019;Janie;Herrera; (754) 951-1589;janie.herrera@gmail.com;652 Westport Street ;Elmhurst;NY;11373
1020;Lorraine;Marks; (254) 209-4549;lorraine.marks@msn.com;160 North Pearl Street ;San Carlos;CA;94070
1021;Nicolas;Carlson; (217) 395-7704;nicolas.carlson@yahoo.com;7899 Spruce Street ;Saint Albans;NY;11412
1022;Hye;Mercer; (910) 914-9666;hye.mercer@gmail.com;9681 Redwood St. ;Mahopac;NY;10541
1023;Adena;Blake; (501) 377-3521;adena.blake@hotmail.com;684 Westport Drive ;Ballston Spa;NY;12020
1024;Coleman;Boyd; (308) 789-6808;coleman.boyd@yahoo.com;9740 Bay Meadows Drive ;El Paso;TX;79930
1025;Daphine;Willis; (838) 135-1459;daphine.willis@msn.com;152 Shady St. ;Farmingdale;NY;11735
1026;Jenine;Dawson; (816) 843-3988;jenine.dawson@msn.com;17 Park Street ;Endicott;NY;13760
1027;Shanita;Wiley; (417) 085-2122;shanita.wiley@yahoo.com;121 Bridge Lane ;Saint Albans;NY;11412
1028;Shanna;Bonner; (365) 114-0307;shanna.bonner@msn.com;386 Lafayette Road ;Canandaigua;NY;14424
1029;Ping;Quinn; (323) 462-8113;ping.quinn@gmail.com;9051 Hanover Dr. ;Rowlett;TX;75088
1030;Saran;Moses; (360) 974-5097;saran.moses@yahoo.com;94 Hall Dr. ;Brooklyn;NY;11201
1031;Tonja;Bean; (414) 383-4601;tonja.bean@aol.com;9 Middle River St. ;Fairport;NY;14450
1032;Vernon;Knowles; (352) 114-7126;vernon.knowles@yahoo.com;5 Olive Lane ;Huntington Station;NY;11746
1033;Jeannette;Skinner; (607) 881-0911;jeannette.skinner@yahoo.com;8886 High Point Drive ;Forest Hills;NY;11375
1034;Rico;Salas; (939) 920-7417;rico.salas@msn.com;8041 Walt Whitman St. ;Centereach;NY;11720
1035;Tangela;Hurley; (564) 184-1319;tangela.hurley@msn.com;49 North Cross St. ;Campbell;CA;95008
1036;Randee;Lester; (220) 954-9888;randee.lester@gmail.com;81 Bear Hill Street ;Centereach;NY;11720
1037;Ashanti;Hammond; (458) 312-6021;ashanti.hammond@msn.com;9202 W. Lyme Ave. ;Nanuet;NY;10954
1038;Garry;Juarez; (256) 920-1853;garry.juarez@hotmail.com;670 Nut Swamp Drive ;Forest Hills;NY;11375
1039;Bee;Baker; (204) 398-3682;bee.baker@aol.com;307 E. Magnolia St. ;Liverpool;NY;13090
1040;Shantae;Hammond; (320) 304-7452;shantae.hammond@hotmail.com;526 Harvard Drive ;Victoria;TX;77904
1041;Bettye;Espinoza; (646) 689-1606;bettye.espinoza@yahoo.com;76 Rockwell Street ;Oswego;NY;13126
1042;Larissa;Hays; (614) 611-9400;larissa.hays@aol.com;66 2nd Drive ;Elmont;NY;11003
1043;Diane;Jones; (769) 630-4786;diane.jones@gmail.com;859 Prince St. ;Fresh Meadows;NY;11365
1044;Zenia;Bruce; (305) 066-3682;zenia.bruce@aol.com;349 James Road ;Rosedale;NY;11422
1045;Pasquale;Hogan; (318) 626-1016;pasquale.hogan@aol.com;403 Bank St. ;Vista;CA;92083
1046;Dane;Mcdaniel; (773) 346-7248;dane.mcdaniel@hotmail.com;891 Court Ave. ;Canandaigua;NY;14424
1047;Jamaal;Baker; (916) 990-0290;jamaal.baker@hotmail.com;186 Big Rock Cove Ave. ;Elmhurst;NY;11373
1048;Ji;Burt; (402) 017-3538;ji.burt@hotmail.com;40 S. Roberts Street ;Apple Valley;CA;92307
1049;Marcelino;Mcbride; (782) 075-3889;marcelino.mcbride@hotmail.com;29 Oxford Ave. ;Clifton Park;NY;12065
1050;Rozella;Fitzgerald; (786) 654-8790;rozella.fitzgerald@yahoo.com;7795 Myers Ave. ;Shirley;NY;11967
1051;Tonisha;Fowler; (270) 133-8168;tonisha.fowler@msn.com;9270 Valley View Lane ;Huntington Station;NY;11746
1052;Zora;Ford; (670) 275-2960;zora.ford@gmail.com;7416 La Sierra Dr. ;Sacramento;CA;95820
1053;Parthenia;Figueroa; (510) 219-2744;parthenia.figueroa@msn.com;550 Theatre Dr. ;Mahopac;NY;10541
1054;Arielle;Levine; (865) 788-6238;arielle.levine@yahoo.com;7100 High Ridge St. ;Garland;TX;75043
1055;Hildegarde;Christensen; (713) 844-0339;hildegarde.christensen@hotmail.com;488 East Mill Pond Ave. ;Maspeth;NY;11378
1056;Rebbecca;Espinoza; (615) 089-3941;rebbecca.espinoza@hotmail.com;8266 Valley Farms Road ;Mount Vernon;NY;10550
1057;Conchita;Boone; (864) 138-1466;conchita.boone@gmail.com;814 Birchpond Lane ;Mount Vernon;NY;10550
1058;Aisha;Woods; (725) 430-5698;aisha.woods@gmail.com;9292 Bear Hill Ave. ;Webster;NY;14580
1059;Season;Harvey; (732) 562-9153;season.harvey@yahoo.com;388 Arnold Court ;East Northport;NY;11731
1060;Tommie;Cooley; (919) 383-5245;tommie.cooley@yahoo.com;92 Hickory St. ;Lancaster;NY;14086
1061;Alanna;Barry; (905) 971-3508;alanna.barry@yahoo.com;33 Laurel Avenue ;Euless;TX;76039
1062;Jerri;Guthrie; (782) 310-4885;jerri.guthrie@msn.com;95 Sugar Dr. ;Carmel;NY;10512
1063;Tammy;Austin; (463) 150-2959;tammy.austin@yahoo.com;182 Stillwater Ave. ;Lake Jackson;TX;77566
1064;Patsy;Russo; (512) 541-2708;patsy.russo@gmail.com;8438 Fairway Avenue ;Rowlett;TX;75088
1065;Desiree;Branch; (254) 700-7160;desiree.branch@msn.com;67 Bayport Drive ;San Lorenzo;CA;94580
1066;Raeann;Duncan; (864) 853-0948;raeann.duncan@aol.com;126 Edgewood St. ;Anaheim;CA;92806
1067;Lillia;Gillespie; (317) 939-8253;lillia.gillespie@hotmail.com;382 Cardinal Dr. ;Rego Park;NY;11374
1068;Doris;Kaufman; (435) 649-9913;doris.kaufman@gmail.com;69 Fairground Dr. ;Duarte;CA;91010
1069;Rodolfo;Buck; (657) 154-0301;rodolfo.buck@gmail.com;8359 Brewery Street ;Shirley;NY;11967
1070;Olimpia;Mays; (239) 023-4531;olimpia.mays@aol.com;42 Nichols Lane ;Oakland Gardens;NY;11364
1071;Shemeka;Lyons; (743) 965-0045;shemeka.lyons@msn.com;97 South Jockey Hollow St. ;Pomona;CA;91768
1072;Maryalice;Henry; (818) 083-5263;maryalice.henry@msn.com;85 Prince Street ;Richardson;TX;75080
1073;Leeanne;Cross; (250) 552-0275;leeanne.cross@yahoo.com;424 Newcastle Road ;Bayside;NY;11361
1074;Lanelle;Guerra; (734) 777-7304;lanelle.guerra@yahoo.com;989 Wrangler St. ;Floral Park;NY;11001
1075;Dann;Huff; (240) 681-8709;dann.huff@gmail.com;475 S. Rockville St. ;Huntington Station;NY;11746
1076;Sherise;Mercer; (312) 574-6410;sherise.mercer@gmail.com;9401 Catherine Dr. ;Vista;CA;92083
1077;Heather;Perry; (705) 323-7155;heather.perry@gmail.com;982 Durham Street ;Sunnyside;NY;11104
1078;Theresia;Barron; (610) 153-4876;theresia.barron@aol.com;951 Wild Rose Street ;Forest Hills;NY;11375
1079;Cindi;Ellis; (440) 343-5324;cindi.ellis@yahoo.com;6 Cypress Lane ;Floral Park;NY;11001
1080;Mirella;Duffy; (450) 582-1724;mirella.duffy@yahoo.com;43 University Ave. ;Longview;TX;75604
1081;Carson;Macias; (732) 810-8233;carson.macias@gmail.com;7 Pennington St. ;New Rochelle;NY;10801
1082;Divina;Madden; (641) 987-5998;divina.madden@gmail.com;7314 Armstrong St. ;Long Beach;NY;11561
1083;Cher;Alston; (804) 040-6687;cher.alston@msn.com;38 Wild Horse Road ;Wantagh;NY;11793
1084;Regine;Odom; (385) 117-6830;regine.odom@msn.com;684 N. Mayfield Ave. ;Franklin Square;NY;11010
1085;Adam;Thornton; (302) 870-6527;adam.thornton@hotmail.com;755 East Henry Lane ;Central Islip;NY;11722
1086;Cori;Schwartz; (564) 889-2818;cori.schwartz@msn.com;43 Lancaster Lane ;Jamaica;NY;11432
1087;Willow;Gardner; (561) 155-3659;willow.gardner@gmail.com;57 S. Lakewood Dr. ;Pleasanton;CA;94566
1088;Jane;Henderson; (908) 713-3488;jane.henderson@hotmail.com;46 Carson Drive ;Apple Valley;CA;92307
1089;Chere;Mcfadden; (539) 608-7939;chere.mcfadden@yahoo.com;695 San Pablo Drive ;Orchard Park;NY;14127
1090;Ira;Erickson; (640) 742-6983;ira.erickson@aol.com;6 Lake Forest St. ;Port Jefferson Station;NY;11776
1091;Risa;Gallagher; (212) 210-1952;risa.gallagher@yahoo.com;8281 Edgefield Drive ;Rocklin;CA;95677
1092;Lavinia;Cotton; (607) 551-3774;lavinia.cotton@yahoo.com;7485 Bridle Street ;East Northport;NY;11731
1093;Alejandrina;Hodges; (706) 330-7374;alejandrina.hodges@msn.com;7598 Shadow Brook St. ;Deer Park;NY;11729
1094;Keitha;Black; (539) 629-0453;keitha.black@yahoo.com;7670 Hilldale Ave. ;Lindenhurst;NY;11757
1095;Corene;Swanson; (445) 442-3323;corene.swanson@aol.com;597 Lakeshore Lane ;Rego Park;NY;11374
1096;Tonda;Webb; (706) 533-4673;tonda.webb@yahoo.com;53 SW. Edgemont Rd. ;Baldwinsville;NY;13027
1097;Collen;Dennis; (432) 417-0686;collen.dennis@gmail.com;284 E. Mill Street ;San Pablo;CA;94806
1098;Treasa;Dickerson; (249) 355-7011;treasa.dickerson@hotmail.com;70 W. Creekside Road ;Rockville Centre;NY;11570
1099;Jewell;Reyes; (808) 304-1600;jewell.reyes@hotmail.com;8711 Glen Creek Drive ;Jackson Heights;NY;11372
1100;Penny;Acevedo; (626) 032-8152;penny.acevedo@yahoo.com;318 Mulberry Drive ;Ballston Spa;NY;12020
1101;Louise;Flowers; (410) 677-9771;louise.flowers@yahoo.com;28 N. Gregory Court ;Depew;NY;14043
1102;Henrietta;Wagner; (860) 712-2845;henrietta.wagner@hotmail.com;54 Brickyard St. ;Fort Worth;TX;76110
1103;Ardelia;Cooley; (319) 551-2756;ardelia.cooley@aol.com;59 Henry Smith St. ;Canyon Country;CA;91387
1104;Khalilah;Robertson; (319) 888-9780;khalilah.robertson@aol.com;22 Longbranch Rd. ;Spring Valley;NY;10977
1105;Armando;Black; (929) 028-2861;armando.black@gmail.com;8611 N. Poor House St. ;Richardson;TX;75080
1106;Jerri;Henry; (708) 282-6841;jerri.henry@msn.com;141 N. Purple Finch Avenue ;Spring Valley;NY;10977
1107;Lynda;Newman; (660) 711-8850;lynda.newman@msn.com;44 SW. Thomas Ave. ;Saratoga Springs;NY;12866
1108;Bao;Wade; (234) 173-6759;bao.wade@gmail.com;7587 Church St. ;Desoto;TX;75115
1109;Gussie;Harding; (951) 570-3742;gussie.harding@gmail.com;41 Edgefield Avenue ;Deer Park;NY;11729
1110;Shirely;Cantrell; (878) 690-3621;shirely.cantrell@aol.com;6 Kent Street ;West Hempstead;NY;11552
1111;Caroline;Jenkins; (805) 385-0070;caroline.jenkins@msn.com;86 River Lane ;Richardson;TX;75080
1112;Hollis;Rasmussen; (336) 018-0426;hollis.rasmussen@yahoo.com;8949 S. Gates Road ;Massapequa;NY;11758
1113;Kendra;Harrington; (435) 921-1512;kendra.harrington@yahoo.com;768 Cooper Street ;Jamestown;NY;14701
1114;Douglass;Blankenship; (985) 032-6168;douglass.blankenship@hotmail.com;409 W. Rock Maple Lane ;Albany;NY;12203
1115;Lina;Meadows; (916) 580-8220;lina.meadows@aol.com;7020 Ashley Rd. ;Glen Cove;NY;11542
1116;Patria;Harper; (848) 792-4340;patria.harper@msn.com;90 Arlington St. ;Astoria;NY;11102
1117;Jeffrey;Hill; (915) 158-4294;jeffrey.hill@gmail.com;2 Shub Farm St. ;Rosedale;NY;11422
1118;Ja;Dillard; (714) 197-4281;ja.dillard@yahoo.com;25 Orchard St. ;Canyon Country;CA;91387
1119;Tora;Dunlap; (909) 766-8224;tora.dunlap@hotmail.com;9903 North Halifax Ave. ;Monsey;NY;10952
1120;Karole;Alvarez; (575) 153-5039;karole.alvarez@gmail.com;69 Woodland St. ;East Northport;NY;11731
1121;Shasta;Combs; (224) 975-5842;shasta.combs@yahoo.com;726 James Dr. ;Yorktown Heights;NY;10598
1122;Cicely;Deleon; (408) 921-6293;cicely.deleon@yahoo.com;751 Newbridge Ave. ;Massapequa Park;NY;11762
1123;Raphael;O'neil; (267) 430-8458;raphael.o'neil@aol.com;762 East Lantern Dr. ;Fairport;NY;14450
1124;Hubert;Reilly; (862) 092-6321;hubert.reilly@hotmail.com;9004 N. Lake Rd. ;Amityville;NY;11701
1125;Caleb;England; (587) 439-7468;caleb.england@gmail.com;649 Marvon St. ;Pleasanton;CA;94566
1126;Elmira;Levy; (971) 927-9173;elmira.levy@gmail.com;6 Columbia Dr. ;Spring Valley;NY;10977
1127;Waldo;Hart; (918) 017-3473;waldo.hart@yahoo.com;9782 Pineknoll Lane ;Queensbury;NY;12804
1128;Bea;Kane; (317) 791-2276;bea.kane@aol.com;398 Green Lake Ave. ;Mahopac;NY;10541
1129;Gilberto;Sanders; (857) 751-1272;gilberto.sanders@hotmail.com;186 Roehampton Ave. ;Woodside;NY;11377
1130;Benny;Bender; (937) 704-6437;benny.bender@aol.com;520 W. Hamilton St. ;Elmont;NY;11003
1131;Desmond;Rose; (939) 524-4433;desmond.rose@hotmail.com;9956 Lexington Rd. ;Mount Vernon;NY;10550
1132;Parthenia;Holman; (847) 514-9003;parthenia.holman@gmail.com;17 Orange Court ;Ithaca;NY;14850
1133;Dung;King; (902) 154-8224;dung.king@aol.com;523 Prairie St. ;West Islip;NY;11795
1134;Sherril;Alvarado; (762) 205-4932;sherril.alvarado@hotmail.com;9434 Cypress Court ;Desoto;TX;75115
1135;Alisia;Albert; (925) 356-1379;alisia.albert@gmail.com;9490 Coffee St. ;Garland;TX;75043
1136;Kallie;Best; (650) 636-0436;kallie.best@aol.com;9842 Fairview St. ;Rochester;NY;14606
1137;Dottie;Roberts; (951) 664-7529;dottie.roberts@aol.com;8252 Theatre St. ;Port Washington;NY;11050
1138;Hubert;Stone; (712) 649-5332;hubert.stone@hotmail.com;203 Penn St. ;Ridgecrest;CA;93555
1139;Gabriella;Jones; (480) 750-5646;gabriella.jones@hotmail.com;9100 Gates Ave. ;Mount Vernon;NY;10550
1140;Penney;Hall; (252) 016-6721;penney.hall@msn.com;8306 Jockey Hollow Street ;Liverpool;NY;13090
1141;Mallie;Osborn; (615) 222-0938;mallie.osborn@gmail.com;9022 Bridgeton St. ;Newburgh;NY;12550
1142;Britteny;Schroeder; (661) 959-2517;britteny.schroeder@aol.com;855 Bohemia Dr. ;Pittsford;NY;14534
1143;Sommer;Hopkins; (224) 596-9996;sommer.hopkins@gmail.com;827 Laurel Ave. ;Tonawanda;NY;14150
1144;Jewel;Sparks; (224) 383-4387;jewel.sparks@aol.com;12 Vine Road ;Oakland Gardens;NY;11364
1145;Deandrea;Vega; (779) 897-6589;deandrea.vega@gmail.com;613 Mill Pond St. ;Yonkers;NY;10701
1146;Charlsie;Carson; (587) 425-5755;charlsie.carson@hotmail.com;3 South Grant Avenue ;Saint Albans;NY;11412
1147;Kandace;Ayers; (413) 122-7307;kandace.ayers@gmail.com;9005 Lookout Lane ;Santa Monica;CA;90403
1148;Lenore;Valdez; (601) 304-5144;lenore.valdez@msn.com;829 Birchpond Street ;Spring Valley;NY;10977
1149;Drucilla;Gilliam; (812) 642-5024;drucilla.gilliam@hotmail.com;8257 E. Westminster Ave. ;Santa Clara;CA;95050
1150;Keturah;Reid; (579) 073-8228;keturah.reid@yahoo.com;747 SE. Beech Ave. ;Corpus Christi;TX;78418
1151;Herminia;Reyes; (907) 324-8342;herminia.reyes@gmail.com;782 Stonybrook Street ;Centereach;NY;11720
1152;Tuyet;Rosa; (331) 696-8618;tuyet.rosa@aol.com;9038 Golden Star Street ;South El Monte;CA;91733
1153;Ara;Vazquez; (972) 730-5992;ara.vazquez@msn.com;343 2nd Court ;San Carlos;CA;94070
1154;Barry;Albert; (813) 911-8412;barry.albert@gmail.com;13 Grand St. ;Auburn;NY;13021
1155;Verdell;Joyner; (406) 648-0619;verdell.joyner@aol.com;9191 Sierra St. ;Far Rockaway;NY;11691
1156;Han;Wade; (309) 378-3063;han.wade@hotmail.com;587 Sulphur Springs St. ;Howard Beach;NY;11414
1157;Anton;Barton; (418) 425-1157;anton.barton@msn.com;7284 East Indian Spring Rd. ;Buffalo;NY;14215
1158;Vito;Pickett; (825) 140-4130;vito.pickett@hotmail.com;93 High Point Street ;Canandaigua;NY;14424
1159;Charlene;Norris; (717) 927-7398;charlene.norris@msn.com;972 South Sierra Drive ;Syosset;NY;11791
1160;Efren;Whitfield; (925) 380-5218;efren.whitfield@gmail.com;139 Union Rd. ;Euless;TX;76039
1161;Santa;Larson; (613) 417-8204;santa.larson@gmail.com;5 Bellevue Dr. ;Valley Stream;NY;11580
1162;Carmelina;Sellers; (229) 851-6532;carmelina.sellers@hotmail.com;12 Race St. ;Ithaca;NY;14850
1163;Carmela;Hays; (718) 070-5335;carmela.hays@aol.com;149 Pennington Ave. ;Lawndale;CA;90260
1164;Patrina;Tanner; (973) 681-6209;patrina.tanner@gmail.com;7136 Selby Road ;Scarsdale;NY;10583
1165;Rikki;Morrow; (619) 699-3128;rikki.morrow@hotmail.com;7096 Plumb Branch Road ;Fort Worth;TX;76110
1166;Junita;Reese; (470) 278-7006;junita.reese@gmail.com;8773 North Walt Whitman Court ;Bay Shore;NY;11706
1167;Ryan;Carter; (339) 768-3452;ryan.carter@yahoo.com;8684 Studebaker Road ;Nanuet;NY;10954
1168;Almeta;Benjamin; (249) 932-2566;almeta.benjamin@aol.com;8456 Oakwood St. ;Sunnyside;NY;11104
1169;Beatris;Joyner; (289) 763-8783;beatris.joyner@gmail.com;7463 Gonzales Rd. ;Spring Valley;NY;10977
1170;Mechelle;Chan; (707) 947-2388;mechelle.chan@gmail.com;458 Overlook Street ;Richmond Hill;NY;11418
1171;Earlean;Pena; (570) 578-9526;earlean.pena@yahoo.com;7698 Fulton St. ;Rome;NY;13440
1172;Katherin;Clark; (830) 728-2122;katherin.clark@yahoo.com;996 Iroquois Street ;Pittsford;NY;14534
1173;Chanel;May; (203) 917-4766;chanel.may@msn.com;806 Saxton Court ;Garden City;NY;11530
1174;Aaron;Knapp; (507) 944-0344;aaron.knapp@yahoo.com;807 Grandrose Ave. ;Yonkers;NY;10701
1175;Sindy;Anderson; (971) 465-5174;sindy.anderson@gmail.com;543 Halifax Ave. ;Pomona;CA;91768
1176;Sheree;Blanchard; (432) 749-3606;sheree.blanchard@gmail.com;41 Glenwood Ave. ;Queensbury;NY;12804
1177;Charlesetta;Soto; (320) 279-2423;charlesetta.soto@yahoo.com;25 South Colonial Drive ;Poughkeepsie;NY;12601
1178;Wendie;Nash; (914) 862-7416;wendie.nash@hotmail.com;9 South Road ;Oxnard;CA;93035
1179;Vernetta;Banks; (870) 743-4610;vernetta.banks@aol.com;7633 Albany St. ;Brooklyn;NY;11201
1180;Myrtle;Gardner; (954) 506-0928;myrtle.gardner@aol.com;303 Creekside Street ;Farmingdale;NY;11735
1181;Agustina;Lawrence; (850) 901-8023;agustina.lawrence@yahoo.com;9347 Delaware Ave. ;Brooklyn;NY;11201
1182;Trinidad;Chapman; (707) 279-6705;trinidad.chapman@aol.com;7371 Glen Eagles Street ;Ronkonkoma;NY;11779
1183;Kim;Clark; (618) 421-0950;kim.clark@msn.com;19 Liberty St. ;Merrick;NY;11566
1184;Annabelle;Hebert; (305) 601-4244;annabelle.hebert@aol.com;9745 Nicolls Lane ;Spring Valley;NY;10977
1185;Corine;Stuart; (820) 945-6178;corine.stuart@msn.com;5 Penn Street ;Clifton Park;NY;12065
1186;Kiesha;Bond; (563) 457-3396;kiesha.bond@aol.com;29 Marvon St. ;San Carlos;CA;94070
1187;Kenyetta;Mason; (667) 264-0822;kenyetta.mason@msn.com;98 Poplar Ave. ;Flushing;NY;11354
1188;Marcene;Curtis; (573) 490-7471;marcene.curtis@msn.com;7699 Illinois Lane ;Yonkers;NY;10701
1189;Sheila;Goodman; (512) 962-1320;sheila.goodman@msn.com;9586 Chestnut St. ;Uniondale;NY;11553
1190;Romeo;Steele; (567) 202-8409;romeo.steele@msn.com;162 Crescent Lane ;Port Jefferson Station;NY;11776
1191;Tam;Fisher; (319) 451-0056;tam.fisher@aol.com;8000 Woodsman Lane ;Rochester;NY;14606
1192;Gena;Owens; (540) 543-9825;gena.owens@gmail.com;43 Buckingham St. ;Desoto;TX;75115
1193;Phebe;Soto; (302) 645-8555;phebe.soto@hotmail.com;9239 Leatherwood Rd. ;South Ozone Park;NY;11420
1194;Leticia;Snyder; (772) 077-2250;leticia.snyder@yahoo.com;173 Lyme Dr. ;Pittsford;NY;14534
1195;Chantell;Bridges; (289) 901-3572;chantell.bridges@yahoo.com;8478 N. Wrangler Dr. ;Buffalo;NY;14215
1196;Ileana;Holt; (260) 310-8520;ileana.holt@msn.com;817 Adams St. ;Patchogue;NY;11772
